text,metadata
"BAB 2 — EKONOMI INTERNASIONAL   ●   59
No. PernyataanDampak
Hambatan 
PerdaganganPerubahan 
HargaPerubahan 
KetergantunganPerubahan 
Ketersediaan 
Jumlah Barang
5. Singapura menghapus kuota 
impor atas peralatan mesin 
Amerika Serikat. Sebaliknya, 
Amerika Serikat menghapus 
penetapan tarif impor atas 
pakaian dari Singapura.
6. Indonesia membatasi jumlah 
daging sapi yang diimpor dari 
Australia.
7. Indonesia merupakan produsen 
tempe. Akan tetapi bahan baku 
pembuatan tempe yaitu kedelai 
diperoleh dari Amerika. Ketika 
Amerika sempat mengalami 
bencana, ekspor kedelainya 
mengalami penurunan.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 70, 'id': 'Ekonomi_70'}"
"60   ●   EKONOMI UNTUK SMA/MA KELAS XII
No. PernyataanDampak
Hambatan 
PerdaganganPerubahan 
HargaPerubahan 
KetergantunganPerubahan 
Ketersediaan 
Jumlah Barang
8. Arab Saudi menaikkan harga 
minyak bumi yang diekspor ke 
Indonesia.
9. Pemerintah Indonesia 
memberikan subsidi atas udang 
yang diekspor ke beberapa negara 
seperti Jepang, Hongkong, dan 
Singapura.
10. Amerika Serikat menetapkan 
undang-undang baru yang 
memberlakukan kenaikan tarif 
sebesar 12% untuk setiap barang 
impor.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 71, 'id': 'Ekonomi_71'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   61
Aktivitas 6
Menganalisis Kebijakan Perdagangan 
Internasional yang Diterapkan Indonesia
Petunjuk Pengerjaan
1. Aktivitas ini meminta kalian untuk melakukan debat terbuka di 
dalam kelas!
2. Dalam setiap kelas terdapat dua kelompok besar (kelompok pro 
dan kontra)!
3. Kajilah berbagai kebijakan perdagangan internasional yang 
diterapkan pemerintah.
4. Topik yang bisa dipilih, sebagai berikut.
a. Haruskah Indonesia mengimpor daging sapi atau beras?
b. Pemberhentian ekspor minyak goreng.
5. Kalian terlebih dahulu mencari materi secara mandiri, mencari 
data yang relevan dan menyusunnya untuk bahan debat!
6. Susunlah dalam bentuk laporan dan mendiskusikannya terlebih 
dahulu dengan guru!
7. Lakukan debat terbuka dengan bimbingan guru!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 72, 'id': 'Ekonomi_72'}"
"62   ●   EKONOMI UNTUK SMA/MA KELAS XII
Aktivitas 7
Analisis Artikel Perdagangan 
Internasional
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara berkelompok!
2. Carilah salah satu artikel tentang kegiatan ekspor impor Indonesia 
dengan beberapa negara di dunia selama 5 tahun terakhir!
3. Setiap kelompok mendiskusikan tugas yang diberikan oleh guru!
4. Catat hasil diskusi dalam lembar kerja yang diberikan guru!
5. Presentasikan hasil diskusi didepan kelas!
No. Pertanyaan Jawaban
1. Apa manfaat yang diperoleh 
Indonesia dari perdagangan 
internasional tersebut?
2. Apa yang mendorong 
Indonesia untuk melakukan 
perdagangan internasional?
3. Uraikan hambatan yang 
sering ditemui Indonesia 
dalam kegiatan perdagangan 
internasional!
4. Uraikan jenis kebijakan 
perdagangan internasional 
yang sudah diterapkan oleh 
Indonesia! Berikan contoh!
5. Bagaimana peran Indonesia 
di mata dunia dalam kegiatan 
perdagangan internasional?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 73, 'id': 'Ekonomi_73'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   63
E. Neraca Pembayaran
Menurut International Monetary Fund (IMF), neraca pembayaran 
adalah suatu catatan ringkas dan sistematis dari semua transaksi 
ekonomi internasional yang melibatkan suatu negara dengan negara 
lain dalam kurun waktu tertentu. Transaksi tersebut bisa dilakukan 
oleh penduduk dengan non penduduk meliputi transaksi barang, jasa, 
pendapatan, transfer, serta kewajiban finansial terhadap negara lain.
Transaksi yang dicatat pada neraca pembayaran terdiri dari 
transaksi debit dan transaksi kredit. 
1. Transaksi debit, digunakan untuk mencatat transaksi yang 
mengakibatkan adanya kewajiban bagi suatu negara untuk 
melakukan pembayaran ke luar negeri. Transaksi ini menunjukkan 
adanya aliran dana dari dalam negeri ke luar negeri
2. Transaksi kredit digunakan untuk mencatat transaksi yang 
mengakibatkan suatu negara menerima pembayaran dari negara 
lain. Transaksi ini menunjukkan adanya aliran dana dari luar 
negeri ke dalam negeri. 
Berikut ini merupakan komponen dari transaksi kredit dan 
transaksi debit.
Tabel 2.2 Jenis Transaksi dalam Neraca Pembayaran
Transaksi kredit (+) Transaksi debit (-)
Kegiatan ekspor. Kegiatan impor.
Pendapatan investasi milik 
penduduk domestik yang berada di 
luar negeri.Investasi penduduk dalam negeri ke 
luar negeri.
Penerimaan uang dari luar negeri. Pengeluaran uang ke luar negeri.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 74, 'id': 'Ekonomi_74'}"
"64   ●   EKONOMI UNTUK SMA/MA KELAS XII
Transaksi kredit (+) Transaksi debit (-)
Penerimaan hibah atau hadiah dari 
luar negeri.Pemberian hibah atau hadiah ke 
luar negeri.
Penjualan saham atau obligasi ke 
luar negeri.Pembelian saham atau obligasi dari 
luar negeri.
Menurut Bank Indonesia, tujuan pembuatan neraca pembayaran, 
sebagai berikut.
1. Memberikan informasi kepada pemerintah mengenai posisi 
pembayaran internasional.
2. Membantu pemerintah dalam menetapkan kebijakan fiskal dan 
moneter serta perdagangan dan pembayaran internasional.
3. Merupakan alat untuk mengukur berapa besar utang dan piutang 
negara terhadap luar negeri.
4. Mengukur keadaan perekonomian dan posisi keuangan 
internasional suatu negara.
Berdasarkan laporan neraca pembayaran Indonesia yang dirilis 
oleh Bank Indonesia setiap tahunnya, terdapat beberapa komponen 
neraca pembayaran, sebagai berikut.
1. Transaksi Berjalan 
a. Neraca perdagangan, meliputi kegiatan ekspor dan impor barang. 
ketentuannya sebagai berikut.
1) Surplus, apabila nilai ekspor lebih tinggi dibandingkan nilai 
impor.
2) Defisit, apabila nilai ekspor lebih rendah dibandingkan nilai 
impor.
3) Seimbang, apabila nilai ekspor proporsional dengan nilai impor.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 75, 'id': 'Ekonomi_75'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   65
4) Neraca jasa, meliputi transaksi jasa dari atau ke negara lain. 
Contohnya seperti jasa pariwisata, pengiriman tenaga kerja, 
jasa asuransi dan dana pensiun, jasa keuangan, dan lain-lain.
5) Pendapatan primer terdiri dari kompensasi tenaga kerja dan 
pendapatan dari investasi, baik itu dari pendapatan investasi 
langsung, pendapatan investasi portofolio, dan pendapatan 
dari investasi lainnya.
6) Pendapatan sekunder yang terdiri dari penerimaan transfer 
dari penghasilan dari tenaga kerja Indonesia (TKI). 
2. Transaksi modal 
Neraca ini mencatat transaksi penerimaan dan pembayaran penanaman 
modal yang terjadi di antara dua negara. 
3. Transaksi finansial
Neraca ini mencatat transaksi investasi langsung (direct investment) 
dari pihak swasta asing, investasi portofolio, dan investasi lainnya. 
Kerjakan aktivitas berikut untuk membedakan transaksi-transaksi 
dalam neraca pembayaran! 
Aktivitas 8
Membedakan Transaksi Debit dan 
Transaksi Kredit
Petunjuk Pengerjaan 
1. Kerjakan lembar aktivitas ini secara individu!
2. Menentukan jenis transaksi dari setiap kegiatan perdagangan 
internasional!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 76, 'id': 'Ekonomi_76'}"
"66   ●   EKONOMI UNTUK SMA/MA KELAS XII
3. Berilah tanda ceklis pada setiap pertanyaan yang tersedia!
D = untuk jenis transaksi debit
K = untuk jenis transaksi kredit
U = bukan keduanya 
No. Pernyataan D K U
1. Pemerintah mengirim tenaga kerja Indonesia ke 
Arab Saudi.
2. Pemerintah mengekspor buah manggis khas 
Purwakarta ke luar negeri dan tembus pasar Eropa.
3. Sejak beberapa tahun terakhir ini, pemerintah 
mengimpor bawang putih dari Vietnam karena stok 
bawang putih sedikit diakibatkan gagal panen.
4. Wisatawan yang berkunjung ke Bali mengalami 
kenaikan sebesar 10% pada tahun 2018.
5. Anggota DPR melakukan studi banding ke sebagian 
negara di kawasan Eropa.
6. Indonesia setiap tahunnya membayar cicilan utang 
ke Bank Dunia. Besaran cicilannya termaktub dalam 
APBN.
7. Indonesia memperoleh dana pinjaman dari Islamic 
Development Bank  untuk membangun jalan di 
beberapa wilayah di Indonesia.
8. Indonesia menjadi tuan rumah ASEAN Games pada 
tahun 2018.
9. Indonesia membeli perlengkapan persenjataan 
lengkap untuk TNI Angkatan Darat dari negara 
Jerman.
10. Indonesia setiap tahunnya melakukan pertukaran 
pelajar dengan negara Belanda.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 77, 'id': 'Ekonomi_77'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   67
No. Pernyataan D K U
11 Pemerintah Indonesia mengimpor daging sapi dari 
Australia.
12 Pemerintah Jepang menginvestasikan uangnya di 
Indonesia sebesar ¥27.500.000.
13 Daniel merupakan warga negara Inggris yang 
sejak setahun lalu tinggal di Indonesia. Saat ini ia 
menyimpan uangnya dalam bentuk rupiah di salah 
satu bank milik pemerintah.
14 Allea merupakan salah satu penggemar drama korea. 
Karena kecintaannya terhadap hal yang berbau 
korea, ia membeli banyak barang langsung dari 
negara tersebut.
15 Banyak orang kaya di Indonesia menanamkan 
uangnya di bank luar negeri.
Setelah kalian mengerjakan aktivitas 8, silahkan kerjakan aktivitas 
berikut secara berkelompok.
Aktivitas 9
Neraca Perdagangan
Petunjuk Pengerjaan
1. Kerjakan lembar aktivitas ini secara berkelompok!
2. Perhatikan infografis berikut ini!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 78, 'id': 'Ekonomi_78'}"
"68   ●   EKONOMI UNTUK SMA/MA KELAS XII
Gambar 2.3 Contoh neraca perdagangan.
Sumber: Bank Indonesia (2022)","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 79, 'id': 'Ekonomi_79'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   69
3. Berdasarkan infografis di atas, jawablah pertanyaan berikut.
a. Berapa nilai surplus neraca perdagangan Indonesia selama 3 
bulan terakhir?
b. Mengapa neraca perdagangan migas masih mengalami defisit?
c. Mengapa neraca perdagangan nonmigas mengalami surplus?
d. Hitunglah persentase kenaikan atau penurunan surplus neraca 
perdagangan Indonesia pada bulan Juni dan Juli tahun 2022!
e. Bank Indonesia memandang surplus neraca perdagangan 
telah berkontribusi positif dalam menjaga ketahanan eksternal 
perekonomian Indonesia. Apakah kalian setuju atau tidak 
setuju dengan pernyataan tersebut? Berikan argumen kalian!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 80, 'id': 'Ekonomi_80'}"
"70   ●   EKONOMI UNTUK SMA/MA KELAS XII
F. Kerja Sama Ekonomi Internasional
1. Pengertian
Pernahkah kalian melihat kantor kedutaan besar salah satu negara di 
Indonesia?
Gambar 2.4 Kantor kedutaan Amerika Serikat untuk Indonesia di Jakarta.
Sumber: Kedubes AS/Liputan6.com (2019)
Adanya kantor kedutaan negara lain di negara kita, mencerminkan 
bahwa negara kita menjalin kerja sama dengan negara lain, salah 
satunya pada bidang ekonomi. Apa yang kalian ketahui tentang kerja 
sama ekonomi internasional? 
Kerja sama ekonomi internasional merupakan kerja sama 
yang dilakukan antara satu negara dengan negara lain yang saling 
menguntungkan pada bidang ekonomi untuk meningkatkan 
kesejahteraan dan pertumbuhan ekonomi. Kerja sama ekonomi ini 
meliputi kegiatan perdagangan internasional, pertukaran faktor 
produksi, dan hubungan utang-piutang.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 81, 'id': 'Ekonomi_81'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   71
2. Jenis Kerja Sama Ekonomi Internasional
a. Kerja sama bilateral 
Kerja sama bilateral melibatkan dua negara atau hanya terdiri 
dari dua negara yang menjalin kerja sama. Contohnya adalah kerja 
sama Indonesia dan Malaysia dalam bidang pendidikan, pengadaan 
tenaga kerja Indonesia (TKI), dan kerja sama dalam penanggulangan 
perdagangan manusia.
Gambar 2.5 Indonesia dan Malaysia merupakan contoh negara yang melakukan kerja sama 
bilateral.
Sumber: Laily Rachev/ANTARA (2021)
b. Kerja sama multilateral
Kerja sama ini merupakan kerja sama yang melibatkan dua negara 
atau lebih yang tidak terbatas pada wilayah atau kawasan tertentu. 
Contohnya adalah International Monetary Fund  (IMF).","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 82, 'id': 'Ekonomi_82'}"
"72   ●   EKONOMI UNTUK SMA/MA KELAS XII
c. Kerja sama regional
Kerja sama regional merupakan bentuk kerja sama ekonomi yang 
melibatkan beberapa negara dalam suatu kawasan tertentu. Contohnya 
adalah ASEAN (bentuk kerja sama negara-negara di kawasan Asia 
Tenggara).
d. Kerja sama antarregional 
Kerja sama antarregional merupakan kerja sama antara negara-negara 
di satu kawasan dengan negara-negara di kawasan lain. Contohnya 
adalah kerja sama negara-negara ASEAN dengan Uni Eropa. 
Aktivitas 10
Organisasi Kerja Sama Ekonomi 
Internasional
Petunjuk Pengerjaan 
1. Kerjakan aktivitas ini secara berkelompok!
2. Perhatikan daftar gambar yang diberikan oleh guru!
3. Pilih salah satu gambar yang masuk ke salah satu jenis lembaga 
kerja sama ekonomi internasional!
4. Deskripsikan ciri-ciri dari salah satu gambar tersebut!
No. GambarNama 
Lembaga 
Ekonomi 
Internasional 
dan Lokasi 
Markas BesarBentuk 
Kerja 
SamaDeskripsiManfaat 
Bergabung 
untuk 
Indonesia 
1.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 83, 'id': 'Ekonomi_83'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   73
No. GambarNama 
Lembaga 
Ekonomi 
Internasional 
dan Lokasi 
Markas BesarBentuk 
Kerja 
SamaDeskripsiManfaat 
Bergabung 
untuk 
Indonesia 
2.
3.
4.
5.
6.
7.
8.
9.
10.
Kerjakan aktivitas di bawah ini untuk mengecek pemahaman kalian 
terhadap materi bentuk kerja sama internasional!
Aktivitas 11
Bentuk Kerja Sama Internasional
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara mandiri!
2. Berikan tanda ceklis (✓) pada masing-masing pilihan bentuk kerja 
sama.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 84, 'id': 'Ekonomi_84'}"
"74   ●   EKONOMI UNTUK SMA/MA KELAS XII
No. PernyataanBentuk Kerja Sama
Bilateral Multilateral Regional Antarregional
1. Indonesia menjalin kemitraan strategis 
khusus dengan Korea Selatan dengan 
berfokus terhadap perdagangan dan 
pertahanan.
2. Malaysia, Indonesia, dan Filipina 
(MAPHILINDO) tergabung dalam 
konfederasi nonpolitik.
3. Indonesia merupakan salah satu negara 
anggota Organisasi Kerja sama Islam 
(OKI).
4. Indonesia tergabung dalam keanggotaan 
Perserikatan bangsa-bangsa dan 
organisasi di bawah naungannya.
5. Indonesia menjalin kerja sama dengan 
Amerika Serikat dalam penanggulangan 
COVID dan peningkatan neraca 
perdagangan .","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 85, 'id': 'Ekonomi_85'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   75
No. PernyataanBentuk Kerja Sama
Bilateral Multilateral Regional Antarregional
6. Indonesia tergabung dalam Asosiasi 
negara-negara Asia Tenggara (ASEAN).
7. Indonesia menjalin kerja sama dengan 
IMF untuk mengatasi defisit neraca 
pembayaran.
8. Indonesia menjalin kerja sama dengan 
Jepang melalui pertukaran pelajar dan 
mahasiswa dalam bidang teknologi.
9. Kerja sama Indonesia dan Arab Saudi 
dalam penanganan ibadah haji.
10. Indonesia dan Malaysia menjalin kerja 
sama dalam pengiriman TKI ke Malaysia.
11. Indonesia menjalin kerja sama dengan 
beberapa negara di Kawasan Asia Pasifik.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 86, 'id': 'Ekonomi_86'}"
"76   ●   EKONOMI UNTUK SMA/MA KELAS XII
No. PernyataanBentuk Kerja Sama
Bilateral Multilateral Regional Antarregional
12. European Economic Community  (EEC) atau 
masyarakat ekonomi Eropa merupakan 
kerja sama ekonomi di wilayah Eropa 
dan menjalin kerja sama ekonomi dengan 
ASEAN. 
13. RCEP merupakan kerja sama ekonomi 
yang membentuk kesempatan pasar 
bebas (free trade area) antara negara 
ASEAN dengan 6 negara lain yaitu China, 
Jepang, Korea Selatan, Australia, India, 
dan Selandia Baru.
14. Indonesia menjalin kerja sama dengan 
Jerman dalam penanaman usaha di 
perusahaan Krakatau Steel dan Industri 
Pesawat Terbang Nusantara (IPTN).
15. Indonesia pernah tergabung dalam 
organisasi OPEC akan tetapi memutuskan 
keluar pada Tahun 2008.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 87, 'id': 'Ekonomi_87'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   77
Asesmen
I. Bentuk soal AKM
Pilihlah jawaban yang tepat!
1. Negara-negara maju mengimpor banyak bahan baku dari negara 
berkembang seperti Indonesia. Berdasarkan ilustrasi di atas, faktor 
yang menyebabkan terjadinya perdagangan internasional adalah 
....
A. selera masyarakat terhadap produk luar negeri
B. memaksimalkan keuntungan yang diperoleh
C. perbedaan ilmu pengetahuan dan teknologi
D. perbedaan sumber daya dan keadaan alam
E. upaya mengefisiensikan biaya produksi
2. Perdagangan internasional merupakan perdagangan lintas 
dunia, sehingga setiap negara tidak bisa lepas dari yang namanya 
perdagangan internsional. Faktor utama yang menyebabkan 
timbulnya perdagangan internasional adalah ....
A. adanya persamaan sumber-sumber alam antar dua negara 
atau lebih sehingga timbul kerjasama
B. adanya keinginan untuk memenuhi kebutuhan yang tidak 
dapat dipenuhi oleh negaranya sendiri
C. adanya keinginan suatu negara untuk menguasai negara lain
D. adanya keinginan untuk mendapatkan dan menguasai bahan-
bahan mentah secara monopoli di suatu negara
E. adanya kesamaan tingkat kesuburan, teknologi, dan produksi 
antar dua negara 
3. Tidak ada satu negara pun di dunia ini yang tidak melakukan kerja 
sama dengan negara lain. Karena dengan kerja sama antar negara, 
khususnya dalam bidang perdagangan akan menyebabkan pilihan","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 88, 'id': 'Ekonomi_88'}"
"78   ●   EKONOMI UNTUK SMA/MA KELAS XII
masyarakat terhadap barang dan jasa semakin bervariasi dengan 
kualitas yang menjanjikan. 
Berdasarkan kasus tersebut, manfaat perdagangan internasional 
adalah .... 
A. sumber devisa
B. perluasan kesempatan kerja
C. stabilisasi harga
D. peningkatan kualitas konsumsi
E. percepatan alih teknologi
4. Negara X memutuskan untuk membeli produk kendaraan dari 
Negara Z karena apabila Negara X memproduksi sendiri akan 
membutuhkan biaya yang jauh lebih besar. Begitu juga dengan 
Negara Z, lebih memilih impor peralatan elektronik dari Negara 
X untuk efisiensi produksi. Berdasarkan ilustrasi tersebut, 
kedua negara sedang menerapkan salah satu teori perdagangan 
internasional. Teori yang dimaksud adalah …
A. teori merkantilisme
B. teori keunggulan mutlak
C. teori KeynesianD. teori keunggulan 
komparatif
E. teori monetaris
5. Salah satu kebijakan pemerintah untuk melindungi produksi dalam 
negeri adalah dengan menggunakan instrumen perpajakan. Apabila 
bea masuk barang dinaikkan, maka dampak yang ditimbulkan dari 
kebijakan tersebut adalah ....
A. jumlah barang yang diimpor akan berkurang dan harganya 
lebih tinggi daripada produk barang dalam negeri
B. jumlah produk barang yang diimpor bertambah dan harganya 
bersaing dengan produk dalam negeri
C. jumlah barang yang diimpor tidak mengalami perubahan
D. harga barang impor lebih murah dari produk dalam negeri
E. produk dalam negeri akan diekspor ke luar negeri","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 89, 'id': 'Ekonomi_89'}"
